id,nume,categorie,pret,clasa,consum_energetic,rating,nr_reviewuri,url_produs,imagine_url,Producator,Volum,Inaltime,Alb,Argintiu,O_usa,Doua_usi,Minibar
321,"Frigider cu o singura usa Liebherr RBsdd 5250, 386L, BioFresh, clasa energetica D, Inox",Frigidere,7399.98,D,134,0,0,https://www.emag.ro/frigider-cu-o-singura-usa-liebherr-386l-biofresh-clasa-energetica-d-inox-rbsdd-5250/pd/DVVSDRMBM/,https://s13emagst.akamaized.net/products/51913/51912835/images/res_cac7514870b3f691745a3a6070be8f31.jpg?width=720&height=720&hash=33664EE89FCF556762A437CC16FB702A,Liebherr,386,84,0,1,0,0,0
322,"Frigider incorporabil Indesit, model IBC9AC11R, volum 134l, sistem de r?cire static, 87, 5x54, 5x54, 5cm, Clasa F",Frigidere,1545.81,F,116,0,0,https://www.emag.ro/frigider-incorporabil-indesit-model-volum-134l-sistem-de-racire-static-87-5x54-5x54-5cm-clasa-f-ibc9ac11r/pd/DTNYKCYBM/,https://s13emagst.akamaized.net/products/75970/75969258/images/res_2ef2b5011674601e279d78fe729e6c42.png?width=720&height=720&hash=4C6D8BBE4331E7C654835A0B01163FD0,Indesit,134,178,0,0,0,0,0
323,"Frigider cu o usa Atlantic AT-153, Clasa F, 135 L, H 84 cm, alb",Frigidere,1149,F,114,0,0,https://www.emag.ro/frigider-cu-o-usa-atlantic-clasa-f-135-l-h-84-cm-alb-at-153/pd/DHML6FMBM/,https://s13emagst.akamaized.net/products/43307/43306546/images/res_a96ec3eb22ec6ff7637edb0f896e03e2.jpg?width=720&height=720&hash=3A0B00444C80782D578BBF8867B5C73D,Atlantic,135,83,1,0,1,0,0
324,"Frigider cu Doua Usi SAMSUNG RT42CG6724S9EO, No Frost, 412 l, H 178.5 cm, Clasa E, Dozator Apa, Inox",Frigidere,4141.2,E,245,0,0,https://www.emag.ro/frigider-cu-doua-usi-samsung-rt42cg6724s9eo-no-frost-412-l-h-178-5-cm-clasa-e-dozator-apa-inox-axrt42cg6724s9/pd/DDS42YYBM/,https://s13emagst.akamaized.net/products/59244/59243300/images/res_ddf9bea8c76eb1205087b986c0d17345.jpg?width=720&height=720&hash=38741477AE8F7DF38E9407177921E9C9,Samsung,412,144,0,1,0,1,0
325,"Frigider Liebherr MRFvc 4001, 377 L, M: 1884 mm, clasa energetica C, alb",Frigidere,4699.98,C,390,0,0,https://www.emag.ro/frigider-liebherr-377-l-m-1884-mm-clasa-energetica-c-alb-mrfvc-4001/pd/DNYD6XMBM/,https://s13emagst.akamaized.net/products/41446/41445118/images/res_7377e94ce6c7fedec5a33333e7e2e7cb.jpg?width=720&height=720&hash=0478F565C017E5D2A69725202A9CFCBF,Liebherr,377,85,1,0,0,0,0
326,"Frigider turistic Eldom Frozzy, 26L, clasa E, gri, 444x342x413mm",Frigidere,586.99,E,76,0,0,https://www.emag.ro/frigider-turistic-eldom-frozzy-26l-clasa-e-gri-444x342x413mm-act-agdeldlot0002/pd/DL0B6XYBM/,https://s13emagst.akamaized.net/products/70069/70068763/images/res_b2a1c261c3d990b57cdec30b07be960b.jpg?width=720&height=720&hash=CB1E3C62DA2F58D9BB07E3B6CB826949,,26,83,0,1,0,0,0
327,"Frigider cu o usa Beko TSE1284N, 114 l, 84 cm, Iluminare LED, 36 dB, Clasa E, Alb",Frigidere,1285.2,E,137,0,0,https://www.emag.ro/frigider-cu-o-usa-beko-tse1284n-114-l-84-cm-iluminare-led-36-db-clasa-e-alb-6760608/pd/D5VC1SMBM/,https://s13emagst.akamaized.net/products/45035/45034005/images/res_76d4914c61c9fde54650017177644f6c.jpg?width=720&height=720&hash=93BA3863F46E28F1FF191FB77D141D37,Beko,114,157,1,0,1,0,0
328,"Frigider incorporabil, cu doua usi, Finlux FXN 2610, Clasa F, 210 l, H 144 cm, Alb",Frigidere,1999,F,224,0,0,https://www.emag.ro/frigider-incorporabil-cu-doua-usi-finlux-fxn-2610-clasa-f-210-l-h-144-cm-alb-fxn2610/pd/DMF7QHMBM/,https://s13emagst.akamaized.net/products/39509/39508137/images/res_65af403b204f52d70b9a0494e986f293.jpg?width=720&height=720&hash=73A23D9FE8D2F31733C0883430A722FA,Finlux,210,143,1,0,0,1,0
329,"Frigider cu o usa Liebherr Rci 1621, 125 l, EasyFresh, SuperCool, TouchControl, Clasa C, H 85 cm, Alb",Frigidere,2393.95,C,95,0,0,https://www.emag.ro/frigider-cu-o-usa-liebherr-125-l-easyfresh-supercool-touchcontrol-clasa-c-h-85-cm-alb-rci-1621/pd/D3FG4PYBM/,https://s13emagst.akamaized.net/products/68935/68934920/images/res_e6badb025a261d17008374d524e85f89.jpg?width=720&height=720&hash=A33DF4D27F379538BD4859F6FAB762B6,Liebherr,125,157,1,0,1,0,0
330,"Mini Frigider Husky Highcube HUS-HC 201 Becks, Capacitate 115 L, Clasa A+, H 83,5 cm, Verde",Frigidere,3272.5,A+,110,0,0,https://www.emag.ro/mini-frigider-husky-highcube-hus-hc-201-becks-capacitate-115-l-clasa-a-h-83-5-cm-verde-hus-hc-201/pd/DL7867BBM/,https://s13emagst.akamaized.net/products/5450/5449046/images/res_cadff67889103e0b9fcdae917c7b2257.jpg?width=720&height=720&hash=FE7303076C57D38191AFF112CFC3EB42,Husky,115,48,0,0,0,0,0
331,Frigider cu 2 usi Liebherr CTel 2931 270 L SmartFrost Control mecanic Iluminare interioara LED Sertar legume H 157.1 cm Clasa F Argintiu,Frigidere,2975,F,231,4.81,26,https://www.emag.ro/frigider-cu-2-usi-liebherr-270-l-smartfrost-control-mecanic-iluminare-interioara-led-sertar-legume-h-157-1-cm-clasa-f-argintiu-ctel-2931/pd/DSHZTZBBM/,https://s13emagst.akamaized.net/products/20548/20547499/images/res_e494ef4702e733f3c762284140115a46.jpg?width=720&height=720&hash=7065195DAEC15AB96433F5302F33F8DA,Liebherr,270,180,0,1,0,0,0
332,"Frigider cu o usa Liebherr Rsfe 5220, 399 l, EasyFresh, BluPerformance, Clasa E, 185.5 cm, Inox",Frigidere,4522,E,123,5,2,https://www.emag.ro/frigider-cu-o-usa-liebherr-399-l-easyfresh-bluperformance-clasa-e-185-5-cm-inox-rsfe-5220/pd/D911HJMBM/,https://s13emagst.akamaized.net/products/43757/43756018/images/res_b82369393219a594aa37aa7a3faa846c.jpg?width=720&height=720&hash=C627438E399DEA95192DCA8717A90965,Liebherr,399,200,0,1,1,0,0
333,"Frigider cu 2 usi Samus SW282, 206 L, Clasa energetica F, Termostat reglabil frigider/congelator, H 143 cm, Alb",Frigidere,1260,F,215,5,2,https://www.emag.ro/frigider-cu-2-usi-samus-206-l-clasa-energetica-f-termostat-reglabil-frigider-congelator-h-143-cm-alb-sw282/pd/DDSB3JMBM/,https://s13emagst.akamaized.net/products/43496/43495393/images/res_2c1322961fdcc102f809b3bef4f443fc.jpg?width=720&height=720&hash=090B48BC5432E78937B09DF41F6CDCC5,Samus,206,85,1,0,0,0,0
334,"Frigider cu 2 usi Liebherr CTPel 251, 270 l, Clasa F, SmartFrost, VarioSpace, H 157.1 cm, Argintiu",Frigidere,2796.5,F,231,4.8,5,https://www.emag.ro/frigider-cu-2-usi-liebherr-270-l-clasa-f-smartfrost-variospace-h-157-1-cm-argintiu-ctpel-251/pd/D7PZ9DMBM/,https://s13emagst.akamaized.net/products/20548/20547499/images/res_e494ef4702e733f3c762284140115a46.jpg?width=720&height=720&hash=7065195DAEC15AB96433F5302F33F8DA,Liebherr,270,171,0,1,0,0,0
335,"Frigider cu doua usi Snaige RF57SM-S5RB2F0, Fresh Inn, Clasa F, 300 l, H 200 cm, Rosu",Frigidere,3150,F,288,0,0,https://www.emag.ro/frigider-cu-doua-usi-snaige-fresh-inn-clasa-f-300-l-h-200-cm-rosu-rf57sm-s5rb2f0/pd/DX3XD1MBM/,https://s13emagst.akamaized.net/products/50062/50061479/images/res_be89521468f1355c5532516005733931.jpg?width=720&height=720&hash=460C813BEF6977E992355AA27E6CEF95,Snaige,300,85,0,0,0,1,0
336,"Frigider cu o usa LIEBHERR T 1414, 122 l, Clasa F, H 85 cm, Alb",Frigidere,1880.19,F,177,5,2,https://www.emag.ro/frigider-cu-o-usa-liebherr-122-l-clasa-f-h-85-cm-alb-t-1414/pd/DRNPWYBBM/,https://s13emagst.akamaized.net/products/2753/2752608/images/res_e962fbe6729db98d87609c6c19242679.jpg?width=720&height=720&hash=EB4F9099C5B10BD4A8DED84F6B3B615B,Liebherr,122,85,1,0,1,0,0
337,"Frigider cu o usa Liebherr Rd 5220 Plus, EasyFresh, 399 l, 185.5 cm, Clasa D, Alb",Frigidere,3899.04,D,98,0,0,https://www.emag.ro/frigider-cu-o-usa-liebherr-rd-5220-plus-easyfresh-399-l-185-5-cm-clasa-d-alb-rd5220/pd/D7JVZXYBM/,https://s13emagst.akamaized.net/products/69938/69937276/images/res_9f8d7dc92e29b9047e30525fa4cde2c2.jpg?width=720&height=720&hash=71361035EAC93CEAB0BBEFA99C30EBDB,Liebherr,399,143,1,0,1,0,0
338,"Frigider cu Doua Usi SAMSUNG RT38CG6624S9, No Frost, 393 l, H 171.5 cm, Clasa E, Inox",Frigidere,3808,E,245,0,0,https://www.emag.ro/frigider-cu-doua-usi-samsung-rt38cg6624s9-no-frost-393-l-h-171-5-cm-clasa-e-inox-axrt38cg6624s9/pd/DPY9YXYBM/,https://s13emagst.akamaized.net/products/69338/69337185/images/res_2caf0678153b967f42ae7fb9fde8d0cd.jpg?width=720&height=720&hash=515EA1EAAF038BC84CF13C075B0E9E8C,Samsung,393,186,0,1,0,1,0
339,"Frigider, Bosch, Clasa E, 282 l, Gri",Frigidere,3189.2,E,237,0,0,https://www.emag.ro/frigider-bosch-clasa-e-282-l-gri-816-lo-bo-kgn33nleb/pd/DQGVQRMBM/,https://s13emagst.akamaized.net/products/52451/52450381/images/res_728f167b7d09eb4255cdfe9a301acca5.jpg?width=720&height=720&hash=4821478F7C42737A39E57D8912A07BAE,Bosch,282,185,0,1,0,0,0
340,"Frigider de depozitare cu usa de sticla, Snaige CD14SM-S3JJ3CX, 123 l, H 85 cm, Clasa C, Negru",Frigidere,2299,C,362,0,0,https://www.emag.ro/frigider-de-depozitare-cu-usa-de-sticla-snaige-123-l-h-85-cm-clasa-c-negru-cd14sm-s3jj3cx/pd/DT7FBTYBM/,https://s13emagst.akamaized.net/products/63738/63737526/images/res_f15419fdfd8be2c809828356041b8654.jpg?width=720&height=720&hash=F225A72D854BCF25D85C1FD6523A1159,Snaige,123,85,0,1,0,0,0
341,"Frigider cu 2 usi STARCREST SF-204WD-WHE, 199 L, Clasa E, Dozator Apa, Iluminare LED, Termostat Ajustabil, Usi reversibile, H 143 cm, Alb",Frigidere,1999.2,E,176,0,0,https://www.emag.ro/frigider-cu-2-usi-starcrest-199-l-clasa-e-dozator-apa-iluminare-led-termostat-ajustabil-usi-reversibile-h-143-cm-alb-sf-204wd-whe/pd/DYSLS1YBM/,https://s13emagst.akamaized.net/products/79027/79026442/images/res_9f793a9208bad9d6ea3ae316983bbfa0.jpg?width=720&height=720&hash=EF7CA81DCE76EC92DDC9F05B01B50407,STARCREST,199,88,1,0,0,0,0
342,"Frigider cu doua usi Beko RDNE505E30ZXBRN, 455 l, Clasa F, NeoFrost Dual Cooling, Everfresh+, H 185 cm, Dark Inox",Frigidere,5170.55,F,322,3.8,5,https://www.emag.ro/frigider-cu-doua-usi-beko-455-l-clasa-f-neofrost-dual-cooling-everfresh-h-185-cm-dark-inox-rdne505e30zxbrn/pd/DBFQ87MBM/,https://s13emagst.akamaized.net/products/34105/34104433/images/res_50c3a30bc2274dd235bc3318dd85ba72.jpg?width=720&height=720&hash=B3A94982635FA320888D8D5BF5D4D303,Beko,455,163,0,1,0,1,0
343,"Frigider cu doua usi Finlux GN212, Volum 212 L, Rafturi pentru Depzitare, Clasa F, Culoare Alb",Frigidere,1249.99,F,222,0,0,https://www.emag.ro/frigider-cu-doua-usi-finlux-volum-212-l-rafturi-pentru-depzitare-clasa-f-culoare-alb-gn212/pd/D4954XMBM/,https://s13emagst.akamaized.net/products/41227/41226392/images/res_4ffe53346470e36f0acc38724c18eb4c.jpg?width=720&height=720&hash=6835D4A564BC4B50EA7F799E8206172C,Finlux,212,114,1,0,0,1,0
344,"Frigider cu o usa Retro, Snaige R 13SM-PRJ30F3, 109 l, Low Frost, Clasa F, H 88 cm, Negru",Frigidere,1699,F,182,0,0,https://www.emag.ro/frigider-cu-o-usa-retro-snaige-r-13sm-prj30f3-109-l-low-frost-clasa-f-h-88-cm-negru-r13sm-prj30f3/pd/DW7ZX6MBM/,https://s13emagst.akamaized.net/products/53973/53972828/images/res_9a22faea294356f2b1d338f93609d498.png?width=720&height=720&hash=FFC3F60EAE97F42837E7BB05E3D53AD5,Snaige,109,160,0,1,1,0,0
345,"Frigider de birou Liebherr TK 12Ve01, 98 l, clasa energetica E, SuperCool, TouchControl, alb",Frigidere,1699.98,E,138,0,0,https://www.emag.ro/frigider-de-birou-liebherr-98-l-clasa-energetica-e-supercool-touchcontrol-alb-tk-12ve01/pd/DKRC5XYBM/,https://s13emagst.akamaized.net/products/70059/70058644/images/res_60499fb8ebb168aa5969e0837f95edca.jpg?width=720&height=720&hash=514E4850D5DFD26B76D34A6D62498C97,Liebherr,98,84,1,0,0,0,0
346,"Frigider profesional pentru depozitare cu o usa, Snaige CC31SM-T1CBFFQ, Clasa F, 296 l, H 163 cm, Inox",Frigidere,3199.9,F,138,0,0,https://www.emag.ro/frigider-profesional-pentru-depozitare-cu-o-usa-snaige-clasa-f-296-l-h-163-cm-inox-cc31sm-t1cbffq/pd/DG8PCPMBM/,https://s13emagst.akamaized.net/products/40320/40319652/images/res_3d12e6ccb2eff11780dae9c7ecd8ff4a.jpg?width=720&height=720&hash=9EE8C9FB0EF3C915B9CB604FA508AA71,Snaige,296,85,0,1,1,0,0
347,"Frigider cu o usa Liebherr Ke230-26, 213 l, Clasa E, H 114 cm, Alb",Frigidere,2193.91,E,101,0,0,https://www.emag.ro/frigider-cu-o-usa-liebherr-213-l-clasa-e-h-114-cm-alb-ke230-26/pd/D5DVFPYBM/,https://s13emagst.akamaized.net/products/68805/68804929/images/res_6e20ca6739f8154bf2a8d133f8907e3b.jpg?width=720&height=720&hash=E17C3BF9463DF113C94F8A28C95556CA,Liebherr,213,140,1,0,1,0,0
348,"Frigider cu Doua Usi SHARP SJ-FTB03ITXWE-EU, 243 l, H 160 cm, Clasa E, Alb",Frigidere,1904,E,178,0,0,https://www.emag.ro/frigider-cu-doua-usi-sharp-sj-ftb03itxwe-eu-243-l-h-160-cm-clasa-e-alb-axsj-ftb03itxwe-eu/pd/D0Y9YXYBM/,https://s13emagst.akamaized.net/products/69338/69337180/images/res_0cb7ee30f9e6720695c93aea43b1851f.jpg?width=720&height=720&hash=B933E81F8A5AE971E9C02667B3BC91F8,Sharp,243,200,1,0,0,1,0
349,"Frigider cu o usa LDK F-125EW, 122 l, Clasa E, Termostat ajustabil, Iluminare LED, H 84 cm, Alb",Frigidere,869.91,E,145,0,0,https://www.emag.ro/frigider-cu-o-usa-ldk-122-l-clasa-e-termostat-ajustabil-iluminare-led-h-84-cm-alb-f-125ew/pd/DGXPVCYBM/,https://s13emagst.akamaized.net/products/76277/76276924/images/res_df46ac36b6d04d39d59ebf571606bd55.jpg?width=720&height=720&hash=7A492698BD883A673B3F139BD7BECDBF,LDK,122,165,1,0,1,0,0
350,"Frigider cu o usa Liebherr Rsdci 1620, 141 l, EasyFresh, SuperCool, TouchControl, Clasa C, H 85 cm, Inox",Frigidere,2493.9,C,59,0,0,https://www.emag.ro/frigider-cu-o-usa-liebherr-141-l-easyfresh-supercool-touchcontrol-clasa-c-h-85-cm-inox-rsdci-1620/pd/D2FG4PYBM/,https://s13emagst.akamaized.net/products/68935/68934921/images/res_d2c416eac4e73a55b028286e676dd924.jpg?width=720&height=720&hash=2E1028DF0CFB97920BE027FACD99FAF2,Liebherr,141,85,0,1,1,0,0
351,"Frigider Liebherr Rd 5220, 348 l, Clasa D, EasyFresh, Display tactil, H 165,5 cm, Alb",Frigidere,4199.98,D,93,0,0,https://www.emag.ro/frigider-liebherr-348-l-clasa-d-easyfresh-display-tactil-h-165-5-cm-alb-rd-5220/pd/DDRC5XYBM/,https://s13emagst.akamaized.net/products/70059/70058642/images/res_d0df3c75c2b388bab4c4f3725b3cae0e.jpg?width=720&height=720&hash=163F22C912E967CD33158888F59F2935,Liebherr,348,178,1,0,0,0,0
352,"Frigider cu o usa Liebherr Rc 1401 Pure, 111 l, Clasa C, H 85 cm, Alb",Frigidere,2099.04,C,91,5,1,https://www.emag.ro/frigider-cu-o-usa-liebherr-rc-1401-pure-111-l-clasa-c-h-85-cm-alb-rc1401/pd/DHJVZXYBM/,https://s13emagst.akamaized.net/products/69938/69937282/images/res_40c966ab5ad43e836288f71912191d23.jpg?width=720&height=720&hash=3F1D38603950FD257EF48A7F80364213,Liebherr,111,144,1,0,1,0,0
353,"Frigider cu o usa Crown GN 1301E, 122 l, Clasa E, Alb, Static",Frigidere,1089.98,E,145,0,0,https://www.emag.ro/frigider-cu-o-usa-crown-gn-1301e-122-l-clasa-e-alb-static-gn1301e/pd/DNVXJFYBM/,https://s13emagst.akamaized.net/products/71601/71600833/images/res_3548818ae54c08b9dddd2e830f0fbebe.jpg?width=720&height=720&hash=8E99943D1396611225432B88874EC5EF,Crown,122,82,1,0,1,0,0
354,"Frigider cu 1 usa Severin Retro RKS8834, Clasa A+++, 108L, turcoaz",Frigidere,2299.91,A+++,88,0,0,https://www.emag.ro/frigider-cu-1-usa-severin-retro-clasa-a-108l-turcoaz-rks8834/pd/D70GC1BBM/,https://s13emagst.akamaized.net/products/21865/21864987/images/res_9b12569bc73ce314d8cde2f7e648ca99.jpg?width=720&height=720&hash=7D56FC6977E6BD15042E6CE98B04E0A4,Severin,108,157,0,0,0,0,0
355,"Frigider Incorporabil cu o usa Liebherr IRDdi 5120 Plus EasyFresh, 309 l, H 178 cm, Clasa D, Alb",Frigidere,6698.99,D,91,0,0,https://www.emag.ro/frigider-incorporabil-cu-o-usa-liebherr-irddi-5120-plus-easyfresh-309-l-h-178-cm-clasa-d-alb-irddi5120/pd/DRJYYSYBM/,https://s13emagst.akamaized.net/products/72821/72820990/images/res_34d0e64a7623f6f3a0c6c4e7498de0fe.jpg?width=720&height=720&hash=B664EEB6A348FED626ADFA680BC8D914,Liebherr,309,85,1,0,1,0,0
356,"Frigider cu doua usi Finlux FXRA 260IX, Clasa F, 213 l, H 144 cm, Inox",Frigidere,1635,F,222,0,0,https://www.emag.ro/frigider-cu-doua-usi-finlux-fxra-260ix-clasa-f-213-l-h-144-cm-inox-fxra260ix/pd/D3ZWN2MBM/,https://s13emagst.akamaized.net/products/32621/32620869/images/res_5e8067e891ba1ed1918ddfcf986d8c5b.jpg?width=720&height=720&hash=E1A91705C964397C6A81305E6452C365,Finlux,213,84,0,1,0,1,0
357,"Frigider cu o Usa SHARP SJ-UE088T0W-EU, 89 l, H 82 cm, Clasa E, Alb",Frigidere,999.6,E,108,0,0,https://www.emag.ro/frigider-cu-o-usa-sharp-sj-ue088t0w-eu-89-l-h-82-cm-clasa-e-alb-axsjue088t0weu/pd/D2Y9YXYBM/,https://s13emagst.akamaized.net/products/69338/69337177/images/res_9cb751a9c507eef2b0634ba867015cb7.jpg?width=720&height=720&hash=B6A3DB253225A9CF0C58E5DD1ABDF12B,Sharp,89,177,1,0,1,0,0
358,"Frigider cu doua usi LIEBHERR GKle 1655-6, Smart Frost, 271 l, H 157 cm, Clasa E, argintiu",Frigidere,2939.3,E,190,0,0,https://www.emag.ro/frigider-cu-doua-usi-liebherr-gkle-1655-6-smart-frost-271-l-h-157-cm-clasa-e-argintiu-axgkle1655-6/pd/D1732ZYBM/,https://s13emagst.akamaized.net/products/77698/77697989/images/res_33f51ec2d007634b460d1f302a05341d.jpg?width=720&height=720&hash=EEA644EC86A025811D82D8AB4BE1D41E,Liebherr,271,172,0,1,0,1,0
359,"Frigider cu o usa Liebherr Rd 4600, 298 l, EasyFresh, BluPerformance, Clasa D, 145.5 cm, Alb",Frigidere,2999.04,D,89,0,0,https://www.emag.ro/frigider-cu-o-usa-liebherr-rd-4600-298-l-easyfresh-bluperformance-clasa-d-145-5-cm-alb-rd4600/pd/DKJVZXYBM/,https://s13emagst.akamaized.net/products/69938/69937279/images/res_b2e9104678edffb4a9599f2b68e4f5a3.jpg?width=720&height=720&hash=A4F5A58640F7046C32EE72689727FE5E,Liebherr,298,85,1,0,1,0,0
360,"Frigider Albatros FA291, 213 L, Less Frost, Clasa energetica F, Dezghetare automata frigider, Termostat reglabil, Alb",Frigidere,1309,F,222,0,0,https://www.emag.ro/frigider-albatros-213-l-less-frost-clasa-energetica-f-dezghetare-automata-frigider-termostat-reglabil-alb-fa291/pd/DJSWZ4MBM/,https://s13emagst.akamaized.net/products/46861/46860825/images/res_ce1a173a5c2d9eb078238ba7a6056d49.jpg?width=720&height=720&hash=F6FAA6EE0030ED06C76EC91A8D9FC330,Albatros,213,140,1,0,0,0,0
361,"Frigider incorporabil cu o usa Candy CM4S518EW, 286 l, Clasa E, Iluminare LED, Usa reversibila, H 177 cm",Frigidere,2499.98,E,176,0,0,https://www.emag.ro/frigider-incorporabil-cu-o-usa-candy-286-l-clasa-e-iluminare-led-usa-reversibila-h-177-cm-cm4s518ew/pd/DY5SVRYBM/,https://s13emagst.akamaized.net/products/80900/80899710/images/res_ebdff11e794d419bbf244fd815668fce.jpg?width=720&height=720&hash=EAE1D9215E61EBC0D77A08E18AD130B5,Candy,286,51,0,0,1,0,0
362,"Frigider cu 2 usi Samus SX462, 304 l, Clasa energetica F, Termostat reglabil frigider/congelator, H 172 cm, Inox",Frigidere,1640,F,268,0,0,https://www.emag.ro/frigider-cu-2-usi-samus-304-l-clasa-energetica-f-termostat-reglabil-frigider-congelator-h-172-cm-inox-sx462/pd/D70FTHMBM/,https://s13emagst.akamaized.net/products/39012/39011149/images/res_6bb0a576987111da5198ef01d69907f0.jpg?width=720&height=720&hash=50AC82C2D5F7DEC48834AA74B02CA811,Samus,304,178,0,1,0,0,0
363,"Frigider cu o usa LIEBHERR T 1404, 122 l, Clasa F, H 85 cm, Alb",Frigidere,1868.3,F,177,5,1,https://www.emag.ro/frigider-cu-o-usa-liebherr-122-l-clasa-f-h-85-cm-alb-t-1404/pd/DJ51BYBBM/,https://s13emagst.akamaized.net/products/1870/1869967/images/res_9cccd02bd06eaa491f302ee458ce3f38.jpg?width=720&height=720&hash=5D5BEC72F708547E7475E6557CFC6112,Liebherr,122,170,1,0,1,0,0
364,"Frigider minibar Crown CM-49B, 41 l, clasa F, H 51 cm, negru",Frigidere,849.9,F,99,0,0,https://www.emag.ro/frigider-minibar-crown-41-l-clasa-f-h-51-cm-negru-cm-49b/pd/D3T755BBM/,https://s13emagst.akamaized.net/products/24792/24791137/images/res_333fe429a021e2f215c5beee1321700e.jpg?width=720&height=720&hash=93DC7EE83382C7CD40ED71B759514397,Crown,41,51,0,1,0,0,1
365,"Frigider Incorporabil Samus SDBI292, 205 L, Clasa energetica F, Usi reversibile, Alb",Frigidere,1354.99,F,219,0,0,https://www.emag.ro/frigider-incorporabil-samus-205-l-clasa-energetica-f-usi-reversibile-alb-sdbi292/pd/DSH20PMBM/,https://s13emagst.akamaized.net/products/40014/40013515/images/res_acba075626cea5708383a87b603513e2.jpg?width=720&height=720&hash=A4F5E9AF935817215BB551FE7BFD55D4,Samus,205,186,1,0,0,0,0
366,"Frigider cu o usa Finlux FXRA 13007, 122 l, Clasa F, Alb",Frigidere,1099,F,181,0,0,https://www.emag.ro/frigider-cu-o-usa-finlux-fxra-13007-122-l-clasa-f-alb-fxra13007/pd/DSVB69MBM/,https://s13emagst.akamaized.net/products/42364/42363377/images/res_23e1c73c95b7e2a5ae36d1e0fce59dd9.jpg?width=720&height=720&hash=8A3FFE7FFCCE96CBB2E23E96F9DC6188,Finlux,122,160,1,0,1,0,0
367,"Frigider cu Doua Usi GRUNDIG GDPN67830LXW, No Frost, 477 l, 186.5 cm, Clasa D, Argintiu",Frigidere,6999.98,D,214,0,0,https://www.emag.ro/frigider-cu-doua-usi-grundig-gdpn67830lxw-no-frost-477-l-186-5-cm-clasa-d-argintiu-axgdpn67830lxw/pd/DZQTFQYBM/,https://s13emagst.akamaized.net/products/79778/79777668/images/res_7a93890dc5984fbd78204e76979c6512.jpg?width=720&height=720&hash=BB5D0251682F589F10A049BC5B2F8658,Grundig,477,160,0,1,0,1,0
368,"Frigider minibar Crown CM-48A, 41l, clasa F, H 51 cm, alb",Frigidere,699.9,F,99,0,0,https://www.emag.ro/frigider-minibar-crown-41l-clasa-f-h-51-cm-alb-cm-48a/pd/D8JL4SBBM/,https://s13emagst.akamaized.net/products/16287/16286591/images/res_be56a5d4e170cb742924766e701d44d4.jpg?width=720&height=720&hash=5301FC52042C10BB1F6AB37FEE6310D9,Crown,41,185,1,0,0,0,1
369,"Frigider cu 2 usi NobelTek NTS-240W, 235 L, clasa F, usi reversibile, Alb",Frigidere,1294.99,F,228,0,0,https://www.emag.ro/frigider-cu-2-usi-nobeltek-235-l-clasa-f-usi-reversibile-alb-nts-240w/pd/DSGPS3MBM/,https://s13emagst.akamaized.net/products/31919/31918609/images/res_34434c42d15eb9434b832bb6a8d456b8.jpg?width=720&height=720&hash=0A7BFBF09162638A8A4634AB77451FCD,NobelTek,235,176,1,0,0,0,0
370,"Frigider cu doua usi, Finlux FXCA 3797NF, NO FROST, Clasa F, 295 L, H 186 cm, Negru",Frigidere,2599,F,299,0,0,https://www.emag.ro/frigider-cu-doua-usi-finlux-fxca-3797nf-no-frost-clasa-f-295-l-h-186-cm-negru-fxca3797nf/pd/D5TK90MBM/,https://s13emagst.akamaized.net/products/38290/38289366/images/res_b9fac6058e6a5ae47046c54f060c26de.jpg?width=720&height=720&hash=5B9EB7130BF5CC56A7E829F82DBE5CC2,Finlux,295,178,0,1,0,1,0
371,"Frigider cu Doua Usi SHARP SJ-FTB03ITXLE-EU, 243 l, H 160 cm, Clasa E, Argintiu",Frigidere,1808.8,E,178,0,0,https://www.emag.ro/frigider-cu-doua-usi-sharp-sj-ftb03itxle-eu-243-l-h-160-cm-clasa-e-argintiu-axsjftb03itxleeu/pd/DHY9YXYBM/,https://s13emagst.akamaized.net/products/69338/69337181/images/res_0781992aa315750ab99b03f5ebf126e2.jpg?width=720&height=720&hash=03C9387CAC4058F53AC073D6E1845C7A,Sharp,243,185,0,1,0,1,0
372,"Frigider cu o usa Liebherr RBsdc 525i Prime, BioFresh, 387 l, H 185.5 cm, Clasa C, Inox/ Metalic",Frigidere,7998.94,C,108,0,0,https://www.emag.ro/frigider-cu-o-usa-liebherr-rbsdc-525i-prime-biofresh-387-l-h-185-5-cm-clasa-c-inox-metalic-rbsdc525i/pd/DBJVZXYBM/,https://s13emagst.akamaized.net/products/69938/69937271/images/res_84fabb977969b05d7e12862456076f90.jpg?width=720&height=720&hash=214CEB814BF0917D943559B3624EFD24,Liebherr,387,87,0,1,1,0,0
